account_id,account_name,website_domain,industry,employee_count,segment,billing_country,region,annual_revenue_eur,created_date
001A007028,Fjelpoint LLC,fjelpoint.co,Professional Services,102,Commercial,United States,North America,18659000.00,2023-03-22
001A007029,Ciranet Solutions Pvt Ltd,ciranet.net,Media & Marketing,8,Commercial,India,APAC,2392000.00,2022-07-16
001A007030,Solvpoint AG,solvpoint.net,Professional Services,104,Commercial,Germany,EMEA - DACH,20475000.00,2023-02-21
001A007031,Korafield Digital plc,korafield.eu,Energy & Utilities,17,Commercial,United Kingdom,EMEA - UK&I,6066000.00,2023-02-13
001A007032,Oriosys Solutions Ltd,oriosys.com,Fintech,103,Commercial,United Kingdom,EMEA - UK&I,37116000.00,2022-03-31
001A007033,Miranet AG,miranet.de,Media & Marketing,714,Mid-Market,Germany,EMEA - DACH,117039000.00,2022-02-10
001A007034,Boreawave Partners GmbH,boreawave.net,E-commerce & Retail,206,Commercial,Switzerland,EMEA - DACH,30962000.00,2023-12-31
001A007035,Korabridge Group Inc.,korabridge.eu,Software,133,Commercial,United States,North America,8524000.00,2023-08-03
001A007036,Fjelfield Group GmbH,fjelfield.com,Media & Marketing,46,Commercial,Germany,EMEA - DACH,5314000.00,2021-11-28
001A007037,Nexapoint LLC,nexapoint.net,Logistics & Transport,112,Commercial,United States,North America,11028000.00,2021-10-17
001A007038,Yaraline Holding Ltda,yaraline.de,Education,240,Commercial,Brazil,LATAM,24258000.00,2021-09-12
001A007039,Nexaline Pvt Ltd,nexaline.com,,206,Commercial,India,APAC,25560000.00,2023-02-16
001A007040,Kestlogic Systems Inc.,kestlogic.com,Media & Marketing,87,Commercial,United States,North America,19087000.00,2022-10-23
001A007041,Lyragrid Ltd,lyragrid.de,Healthcare & Life Sciences,141,Commercial,United Kingdom,EMEA - UK&I,26848000.00,2023-08-20
001A007042,Veraline AG,veraline.net,Telecommunications,15,Commercial,Germany,EMEA - DACH,4343000.00,2023-09-26
001A007043,Wendline Digital Ltd,wendline.co,Software & SaaS,34,Commercial,United Kingdom,EMEA - UK&I,6853000.00,2022-07-11
001A007044,Halomark Pty Ltd,halomark.de,Software & SaaS,300,Mid-Market,Australia,APAC,33661000.00,2023-11-17
001A007045,Talanet Group Pty Ltd,talanet.co,Manufacturing,369,Mid-Market,Australia,APAC,92983000.00,2023-08-06
001A007046,Asternet Solutions B.V.,asternet.io,Healthcare & Life Sciences,117,Commercial,Netherlands,EMEA - North,8224000.00,2023-05-14
001A007047,Vextech Holding SAS,vextech.com,Agency,987,Mid-Market,France,EMEA - South,283832000.00,2023-11-21
001A007048,Cobalcore Solutions A/S,cobalcore.de,Logistics & Transport,221,Commercial,Denmark,EMEA - North,22334000.00,2023-09-02
001A007049,Sellapoint Holding Ltd,sellapoint.io,Software & SaaS,71,Commercial,Ireland,EMEA - UK&I,2865000.00,2023-12-21
001A007050,Umbralogic Pte Ltd,umbralogic.net,,17,Commercial,Singapore,APAC,3771000.00,2022-10-06
001A007051,Verastack plc,verastack.io,Professional Services,927,Mid-Market,United Kingdom,EMEA - UK&I,123218000.00,2022-07-20
001A007052,Oriopoint B.V.,oriopoint.io,Telecommunications,330,Mid-Market,Netherlands,EMEA - North,106840000.00,2022-12-28
001A007053,Briologic S.L.,briologic.de,Retail,1617,Mid-Market,Spain,EMEA - South,461004000.00,2023-01-24
001A007054,Bramstack SE,bramstack.de,Professional Services,2862,Enterprise,Germany,EMEA - DACH,253402000.00,2023-07-13
001A007055,Fjelsys B.V.,fjelsys.co,Media & Marketing,16,Commercial,Netherlands,EMEA - North,6384000.00,2021-11-13
001A007056,Boreapoint Ltd,boreapoint.com,Manufacturing,16,Commercial,Canada,North America,826000.00,2021-12-13
001A007057,Opalsys SE,opalsys.net,SaaS,3,Commercial,Germany,EMEA - DACH,634000.00,2022-12-11
001A007058,Fjelnet Inc.,fjelnet.io,,415,Mid-Market,United States,North America,156093000.00,2022-07-10
001A007059,Valifield S.L.,valifield.co,Software & SaaS,277,Mid-Market,Spain,EMEA - South,24096000.00,2021-08-25
001A007060,Asterbridge AG,asterbridge.net,Manufacturing,118,Commercial,Switzerland,EMEA - DACH,67039000.00,2022-06-17
001A007061,Kestwave SE,kestwave.com,Professional Services,17,Commercial,Germany,EMEA - DACH,2998000.00,2022-09-24
001A007062,Sellabridge Solutions plc,sellabridge.de,Healthcare & Life Sciences,89,Commercial,United Kingdom,EMEA - UK&I,17809000.00,2022-04-26
001A007063,Ivenmark Solutions AG,ivenmark.co,Media & Marketing,134,Commercial,Germany,EMEA - DACH,43378000.00,2022-01-10
001A007064,Xenologic N.V.,xenologic.com,Software & SaaS,337,Mid-Market,Netherlands,EMEA - North,69295000.00,2021-11-14
001A007065,Runepoint Inc.,runepoint.co,Software & SaaS,154,Commercial,United States,North America,11128000.00,2023-07-25
001A007066,Lumoline Group Inc.,lumoline.eu,Media & Marketing,280,Mid-Market,United States,North America,6503000.00,2022-05-04
001A007067,Quarlabs Pty Ltd,quarlabs.com,Media & Marketing,84,Commercial,Australia,APAC,7483000.00,2021-10-17
001A007068,Fjelfield Partners S.A.,fjelfield.net,,623,Mid-Market,Spain,EMEA - South,58532000.00,2023-09-04
001A007069,Runedata Inc.,runedata.de,Media & Marketing,267,Mid-Market,United States,North America,24182000.00,2021-08-07
001A007070,Lyraware Corp.,lyraware.net,Energy & Utilities,18,Commercial,United States,North America,1970000.00,2023-01-22
001A007071,Ivenworks Partners Ltd,ivenworks.io,Telecommunications,859,Mid-Market,United Kingdom,EMEA - UK&I,24893000.00,2021-10-14
001A007072,Sellalabs Partners SA,sellalabs.com,Professional Services,667,Mid-Market,France,EMEA - South,52205000.00,2022-09-19
001A007073,Lumoline AS,lumoline.co,Financial Services,207,Commercial,Norway,EMEA - North,45967000.00,2022-11-04
001A007074,Nordcore Digital Inc.,nordcore.de,Software & SaaS,156,Commercial,United States,North America,46644000.00,2023-07-19
001A007075,Evotech Holding S.p.A.,evotech.co,Agency,1303,Mid-Market,Italy,EMEA - South,134644000.00,2022-01-15
001A007076,Vexcore plc,vexcore.net,Manufacturing,10,Commercial,United Kingdom,EMEA - UK&I,2422000.00,2021-09-07
001A007077,Zephsys Holding K.K.,zephsys.net,Software & SaaS,683,Mid-Market,Japan,APAC,23110000.00,2021-08-31
001A007078,Sellaflow SE,sellaflow.com,Software,50,Commercial,Germany,EMEA - DACH,9408000.00,2023-05-19
001A007079,Fjelpoint Systems Pty Ltd,fjelpoint.com,Telecommunications,545,Mid-Market,Australia,APAC,177509000.00,2022-05-25
001A007080,Ternwave Corp.,ternwave.de,,122,Commercial,United States,North America,26598000.00,2022-02-06
001A007081,Nordpoint Inc.,nordpoint.com,Media & Marketing,16,Commercial,Canada,North America,2520000.00,2021-08-25
001A007082,Talaflow Partners Inc.,talaflow.net,Public Sector,48,Commercial,United States,North America,1663000.00,2021-08-28
001A007083,Yaradata plc,yaradata.co,Professional Services,487,Mid-Market,United Kingdom,EMEA - UK&I,242245000.00,2022-06-18
001A007084,Piralabs Corp.,piralabs.com,Software & SaaS,74,Commercial,United States,North America,37942000.00,2023-04-29
001A007085,Iventech Corp.,iventech.co,Logistics & Transport,40,Commercial,United States,North America,9746000.00,2023-07-22
001A007086,Junocore LLC,junocore.eu,Professional Services,40,Commercial,United States,North America,14231000.00,2022-11-17
001A007087,Evopath plc,evopath.eu,Financial Services,271,Mid-Market,United Kingdom,EMEA - UK&I,43414000.00,2022-06-04
001A007088,Grantech Partners AG,grantech.net,Consulting,1502,Mid-Market,Switzerland,EMEA - DACH,379468000.00,2023-05-23
001A007089,Wendware SA,wendware.co,Software & SaaS,6,Commercial,France,EMEA - South,1588000.00,2022-06-15
001A007090,Sellagrid AB,sellagrid.co,Professional Services,7641,Enterprise,Sweden,EMEA - North,1176911000.00,2021-12-22
001A007091,Asterlogic LLC,asterlogic.com,Public Sector,138,Commercial,United States,North America,13445000.00,2022-08-19
001A007092,Wendflow Ltd,wendflow.net,Healthcare & Life Sciences,247,Commercial,Canada,North America,66809000.00,2022-01-16
001A007093,Korapoint Inc.,korapoint.eu,Telecommunications,53,Commercial,United States,North America,26178000.00,2023-03-19
001A007094,Wendtech Solutions LLC,wendtech.eu,Manufacturing,101,Commercial,United States,North America,34046000.00,2021-10-20
001A007095,Fjellabs Ltd,fjellabs.net,Logistics & Transport,136,Commercial,United Kingdom,EMEA - UK&I,26698000.00,2021-07-28
001A007096,Opalmark AB,opalmark.eu,Media & Marketing,22,Commercial,Sweden,EMEA - North,4124000.00,2023-11-06
001A007097,Kestpath SAS,kestpath.de,Software & SaaS,31,Commercial,France,EMEA - South,6015000.00,2023-04-29
001A007098,Evoware Solutions Ltd,evoware.co,Public Sector,626,Mid-Market,United Kingdom,EMEA - UK&I,25426000.00,2022-03-06
001A007099,Deltamark Partners GmbH,deltamark.net,Public Sector,11,Commercial,Germany,EMEA - DACH,1651000.00,2022-02-22
001A007100,Cirabridge SAS,cirabridge.com,E-commerce & Retail,199,Commercial,France,EMEA - South,27971000.00,2022-07-29
001A007101,Granlabs Ltd,granlabs.com,Media & Marketing,58,Commercial,United Kingdom,EMEA - UK&I,4497000.00,2022-08-15
001A007102,Ivenline Group Inc.,ivenline.de,Financial Services,24,Commercial,United States,North America,7229000.00,2022-12-16
001A007103,Ciradata GmbH,ciradata.co,,2116,Enterprise,Germany,EMEA - DACH,400943000.00,2022-08-09
001A007104,Fjelbridge plc,fjelbridge.net,Software & SaaS,25,Commercial,United Kingdom,EMEA - UK&I,832000.00,2021-10-23
001A007105,Kestware SE,kestware.io,Manufacturing,19,Commercial,Germany,EMEA - DACH,3500000.00,2023-11-18
001A007106,Piramark LLC,piramark.io,Software & SaaS,76,Commercial,United States,North America,26154000.00,2021-11-12
001A007107,Quarnet Corp.,quarnet.io,Software & SaaS,32,Commercial,United States,North America,3581000.00,2023-10-21
001A007108,Terndata SA,terndata.io,Telecommunications,102,Commercial,France,EMEA - South,8824000.00,2022-04-12
001A007109,Veratech GmbH,veratech.com,Manufacturing,129,Commercial,Austria,EMEA - DACH,9524000.00,2023-02-24
001A007110,Boreamark Pty Ltd,boreamark.co,Logistics & Transport,145,Commercial,Australia,APAC,24632000.00,2023-07-31
001A007111,Verabridge Partners LLC,verabridge.net,Software & SaaS,84,Commercial,United States,North America,8693000.00,2023-12-26
001A007112,Altopoint LLC,altopoint.de,Computer Software,36,Commercial,United States,North America,2384000.00,2023-05-13
001A007113,Evopath Holding AS,evopath.de,Media & Marketing,272,Mid-Market,Norway,EMEA - North,115040000.00,2023-12-30
001A007114,Korasys Group LLC,korasys.eu,Ecommerce,86,Commercial,United States,North America,15550000.00,2023-08-14
001A007115,Runesys Holding Pvt Ltd,runesys.com,Manufacturing,48,Commercial,India,APAC,5608000.00,2023-01-13
001A007116,Piracore N.V.,piracore.net,Energy & Utilities,988,Mid-Market,Netherlands,EMEA - North,431536000.00,2023-05-16
001A007117,Granpath Holding LLC,granpath.io,Financial Services,84,Commercial,United States,North America,15844000.00,2022-11-27
001A007118,Runewave plc,runewave.com,Manufacturing,543,Mid-Market,United Kingdom,EMEA - UK&I,80130000.00,2022-02-05
001A007119,Ternpoint Corp.,ternpoint.co,Professional Services,668,Mid-Market,United States,North America,121815000.00,2023-12-16
001A007120,Ciracore Digital B.V.,ciracore.com,Software & SaaS,734,Mid-Market,Netherlands,EMEA - North,85520000.00,2023-03-07
001A007121,Lyrastack Holding AG,lyrastack.de,Media & Marketing,292,Mid-Market,Germany,EMEA - DACH,42966000.00,2023-01-26
001A007122,Ivensys Solutions Pty Ltd,ivensys.eu,Manufacturing,101,Commercial,Australia,APAC,22942000.00,2023-04-22
001A007123,Lyrapoint Group Ltda,lyrapoint.eu,Software & SaaS,92,Commercial,Brazil,LATAM,40366000.00,2022-09-07
001A007124,Sellafield Ltd,sellafield.com,Manufacturing,70,Commercial,Ireland,EMEA - UK&I,8056000.00,2023-05-22
001A007125,Ivenfield K.K.,ivenfield.eu,Manufacturing,5,Commercial,Japan,APAC,1166000.00,2023-06-18
001A007126,Valiwave Group SAS,valiwave.io,Professional Services,305,Mid-Market,France,EMEA - South,20142000.00,2023-11-17
001A007127,Wendflow Partners S.p.A.,wendflow.io,Telecommunications,147,Commercial,Italy,EMEA - South,31861000.00,2022-04-03
001A007128,Deltacore Holding Inc.,deltacore.de,Media & Marketing,360,Mid-Market,Canada,North America,169990000.00,2023-03-01
001A007129,Oriovik SAS,oriovik.de,E-commerce & Retail,85,Commercial,France,EMEA - South,13794000.00,2022-01-02
001A007130,Ivenlabs S.p.A.,ivenlabs.io,Energy & Utilities,281,Mid-Market,Italy,EMEA - South,31795000.00,2023-10-08
001A007131,Mosatech Digital Corp.,mosatech.co,Media & Marketing,14,Commercial,United States,North America,1628000.00,2023-06-16
001A007132,Umbrasys AG,umbrasys.co,Software & SaaS,18,Commercial,Germany,EMEA - DACH,3850000.00,2022-08-14
001A007133,Koragrid S.L.,koragrid.com,Software & SaaS,4,Commercial,Spain,EMEA - South,664000.00,2021-11-27
001A007134,Halobridge SA,halobridge.io,Software & SaaS,83,Commercial,France,EMEA - South,10418000.00,2023-07-19
001A007135,Stratech Inc.,stratech.io,SaaS,32,Commercial,United States,North America,7578000.00,2023-04-05
001A007136,Lumonet AG,lumonet.co,Manufacturing,27,Commercial,Germany,EMEA - DACH,2551000.00,2023-05-02
001A007137,Runefield Systems Ltd,runefield.io,E-commerce & Retail,169,Commercial,United Kingdom,EMEA - UK&I,45438000.00,2023-12-03
001A007138,Quardata Inc.,quardata.eu,Energy & Utilities,53,Commercial,United States,North America,7020000.00,2022-10-28
001A007139,Cirafield GmbH,cirafield.eu,Manufacturing,13,Commercial,Austria,EMEA - DACH,3089000.00,2022-05-05
001A007140,Briostack Systems S.L.,briostack.com,Software & SaaS,5140,Enterprise,Spain,EMEA - South,1361139000.00,2023-01-24
001A007141,Lyravik Corp.,lyravik.co,Energy & Utilities,96,Commercial,United States,North America,4789000.00,2022-04-21
001A007142,Koraware Corp.,koraware.de,Manufacturing,21,Commercial,United States,North America,3220000.00,2023-03-18
001A007143,Vexlogic SE,vexlogic.io,Software & SaaS,37,Commercial,Germany,EMEA - DACH,2365000.00,2022-08-28
001A007144,Yarafield Ltd,yarafield.com,Software,78,Commercial,Canada,North America,4417000.00,2021-08-24
001A007145,Halolabs Systems Inc.,halolabs.de,Consulting,78,Commercial,United States,North America,10842000.00,2023-08-19
001A007146,Bramdata SAS,bramdata.eu,Manufacturing,751,Mid-Market,France,EMEA - South,144474000.00,2023-11-10
001A007147,Valicore LLC,valicore.com,Professional Services,90,Commercial,United States,North America,5699000.00,2023-09-13
001A007148,Bramlogic Digital Corp.,bramlogic.com,Logistics & Transport,1766,Mid-Market,United States,North America,332516000.00,2021-10-31
001A007149,Solvflow Corp.,solvflow.com,Professional Services,53,Commercial,United States,North America,5018000.00,2022-07-13
001A007150,Miracore Sp. z o.o.,miracore.net,Education,195,Commercial,Poland,EMEA - North,32497000.00,2021-09-18
001A007151,Oriowave Corp.,oriowave.io,Media & Marketing,487,Mid-Market,United States,North America,355443000.00,2023-01-19
001A007152,Miraflow Digital K.K.,miraflow.net,Agency,636,Mid-Market,Japan,APAC,84117000.00,2021-08-13
001A007153,Evopoint Inc.,evopoint.io,Software & SaaS,762,Mid-Market,United States,North America,61580000.00,2023-01-23
001A007154,Kestworks LLC,kestworks.co,Manufacturing,67,Commercial,United States,North America,10605000.00,2021-11-17
001A007155,Boreacore Corp.,boreacore.de,Manufacturing,101,Commercial,United States,North America,14418000.00,2022-08-28
001A007156,Wendwave Ltd,wendwave.net,Healthcare & Life Sciences,4,Commercial,Canada,North America,520000.00,2022-01-03
001A007157,Xenologic Pty Ltd,xenologic.io,E-commerce & Retail,75,Commercial,Australia,APAC,12249000.00,2022-01-19
001A007158,Solvcore Solutions GmbH,solvcore.de,Professional Services,542,Mid-Market,Switzerland,EMEA - DACH,77617000.00,2023-06-02
001A007159,Solvline Digital GmbH,solvline.de,Ecommerce,401,Mid-Market,Switzerland,EMEA - DACH,30532000.00,2022-02-04
001A007160,Nordgrid Corp.,nordgrid.io,Healthcare & Life Sciences,89,Commercial,United States,North America,23352000.00,2023-07-23
001A007161,Cirapoint Digital S.p.A.,cirapoint.io,E-commerce & Retail,1387,Mid-Market,Italy,EMEA - South,488053000.00,2022-10-02
001A007162,Valiline Corp.,valiline.com,Public Sector,57,Commercial,United States,North America,7295000.00,2022-07-08
001A007163,Umbrapath LLC,umbrapath.co,E-commerce & Retail,35,Commercial,United States,North America,6911000.00,2023-11-10
001A007164,Oriotech Solutions Pvt Ltd,oriotech.eu,,50,Commercial,India,APAC,2345000.00,2022-09-07
001A007165,Opalpoint Digital S.A.,opalpoint.io,Professional Services,19,Commercial,Spain,EMEA - South,3007000.00,2023-06-25
001A007166,Miraflow LLC,miraflow.de,E-commerce & Retail,263,Mid-Market,United States,North America,133438000.00,2022-03-24
001A007167,Ivenstack plc,ivenstack.eu,Logistics & Transport,158,Commercial,United Kingdom,EMEA - UK&I,40854000.00,2022-11-02
001A007168,Xenotech AS,xenotech.net,Public Sector,258,Mid-Market,Norway,EMEA - North,45277000.00,2023-09-18
001A007169,Lumoline Solutions SE,lumoline.com,Media & Marketing,54,Commercial,Germany,EMEA - DACH,8414000.00,2021-07-18
001A007170,Umbragrid Oy,umbragrid.net,Telecommunications,93,Commercial,Finland,EMEA - North,12437000.00,2023-04-19
001A007171,Kestsys Sp. z o.o.,kestsys.de,Manufacturing,5,Commercial,Poland,EMEA - North,1029000.00,2022-08-25
001A007172,Mosanet Holding LLC,mosanet.co,Public Sector,180,Commercial,United States,North America,53380000.00,2022-05-06
001A007173,Briowave Inc.,briowave.com,Education,118,Commercial,United States,North America,13973000.00,2022-01-01
001A007174,Boreastack Group SAS,boreastack.de,Media & Marketing,20,Commercial,France,EMEA - South,5022000.00,2022-06-30
001A007175,Briopath AG,briopath.io,Logistics & Transport,87,Commercial,Germany,EMEA - DACH,8569000.00,2022-05-18
001A007176,Briowave Digital AG,briowave.io,Media & Marketing,69,Commercial,Germany,EMEA - DACH,8493000.00,2023-02-22
001A007177,Kestgrid Pte Ltd,kestgrid.net,Manufacturing,1535,Mid-Market,Singapore,APAC,126064000.00,2023-03-17
001A007178,Ivenware Pvt Ltd,ivenware.com,Healthcare & Life Sciences,21,Commercial,India,APAC,3699000.00,2023-08-21
001A007179,Xenoflow SAS,xenoflow.io,E-commerce & Retail,168,Commercial,France,EMEA - South,28261000.00,2021-07-30
001A007180,Nexastack Ltd,nexastack.io,Professional Services,20,Commercial,United Kingdom,EMEA - UK&I,4060000.00,2021-11-20
001A007181,Talawave Digital S.r.l.,talawave.eu,E-commerce & Retail,44,Commercial,Italy,EMEA - South,8472000.00,2023-06-09
001A007182,Yaramark Digital Corp.,yaramark.co,Media & Marketing,155,Commercial,United States,North America,38273000.00,2021-12-14
